Gene ID	source_id	Organism	Genomic Location (Gene)	Product Description	Score	Ortholog count	Ortholog Group
TGVEG_213400	TGVEG_213400-t26_1	Toxoplasma gondii VEG	TGVEG_chrV:962,865..967,377(+)	zinc finger (CCCH type) motif-containing protein	5.589	20	OG6_104512
TGVEG_213410	TGVEG_213410-t26_1	Toxoplasma gondii VEG	TGVEG_chrV:971,953..973,869(+)	putative small nuclear ribonucleoprotein f (snrnp-f)	5.589	27	OG6_102196
TGVEG_213415	TGVEG_213415-t26_1	Toxoplasma gondii VEG	TGVEG_chrV:975,005..976,001(-)	hypothetical protein	5.589	14	OG6_492126
TGVEG_213420	TGVEG_213420-t26_1	Toxoplasma gondii VEG	TGVEG_chrV:976,532..986,245(-)	RAP domain-containing protein	5.589	23	OG6_222900
TGVEG_213430	TGVEG_213430-t26_1	Toxoplasma gondii VEG	TGVEG_chrV:994,115..995,428(+)	hypothetical protein	5.589	15	OG6_489461
TGVEG_213445	TGVEG_213445-t26_1	Toxoplasma gondii VEG	TGVEG_chrV:1,000,995..1,014,471(+)	hypothetical protein	5.589	85	OG6_162170
TGVEG_213460	TGVEG_213460-t26_1	Toxoplasma gondii VEG	TGVEG_chrV:1,022,661..1,039,997(+)	hypothetical protein	5.589	85	OG6_162170
TGVEG_213480	TGVEG_213480-t26_1	Toxoplasma gondii VEG	TGVEG_chrV:1,047,471..1,064,490(+)	hypothetical protein	5.589	85	OG6_162170
TGVEG_213490	TGVEG_213490-t26_1	Toxoplasma gondii VEG	TGVEG_chrV:1,068,525..1,071,304(+)	putative transmembrane protein	5.589	29	OG6_223468
TGVEG_213520	TGVEG_213520-t26_1	Toxoplasma gondii VEG	TGVEG_chrV:1,076,871..1,083,072(-)	peptidase M20D, amidohydrolase	5.589	34	OG6_101553
TGVEG_213530	TGVEG_213530-t26_1	Toxoplasma gondii VEG	TGVEG_chrV:1,085,631..1,094,727(+)	hypothetical protein	5.589	25	OG6_489441
TGVEG_213550	TGVEG_213550-t26_1	Toxoplasma gondii VEG	TGVEG_chrV:1,095,860..1,106,529(-)	DHHC zinc finger domain-containing protein	5.589	75	OG6_100625
TGVEG_213560	TGVEG_213560-t26_1	Toxoplasma gondii VEG	TGVEG_chrV:1,110,714..1,112,972(+)	hypothetical protein	5.589	15	OG6_489865
TGVEG_213570	TGVEG_213570-t26_1	Toxoplasma gondii VEG	TGVEG_chrV:1,113,600..1,116,389(-)	putative transmembrane protein	5.589	20	OG6_158748
TGVEG_213580	TGVEG_213580-t26_1	Toxoplasma gondii VEG	TGVEG_chrV:1,117,646..1,118,707(+)	hypothetical protein	5.589	15	OG6_492204
TGVEG_213590	TGVEG_213590-t26_1	Toxoplasma gondii VEG	TGVEG_chrV:1,121,972..1,123,355(+)	hypothetical protein	5.589	14	OG6_489290
TGVEG_213600	TGVEG_213600-t26_1	Toxoplasma gondii VEG	TGVEG_chrV:1,124,150..1,129,121(-)	hypothetical protein	5.589	25	OG6_223011
TGVEG_213610	TGVEG_213610-t26_1	Toxoplasma gondii VEG	TGVEG_chrV:1,133,102..1,137,982(-)	putative transmembrane protein	5.589	18	OG6_489371
TGVEG_213620	TGVEG_213620-t26_1	Toxoplasma gondii VEG	TGVEG_chrV:1,143,419..1,149,172(+)	ABC1 family protein	5.589	34	OG6_100510
TGVEG_213635	TGVEG_213635-t26_1	Toxoplasma gondii VEG	TGVEG_chrV:1,151,585..1,160,512(-)	hypothetical protein	5.589	15	OG6_116989
TGVEG_213650	TGVEG_213650-t26_1	Toxoplasma gondii VEG	TGVEG_chrV:1,167,743..1,169,309(+)	ATP-binding domain 1 family protein	5.589	30	OG6_102080
TGVEG_213660	TGVEG_213660-t26_1	Toxoplasma gondii VEG	TGVEG_chrV:1,174,385..1,179,031(-)	zinc finger (CCCH type) motif-containing protein	5.589	113	OG6_101179
TGVEG_213670	TGVEG_213670-t26_1	Toxoplasma gondii VEG	TGVEG_chrV:1,183,658..1,190,844(-)	inner membrane protein	5.589	24	OG6_103871
TGVEG_213680	TGVEG_213680-t26_1	Toxoplasma gondii VEG	TGVEG_chrV:1,193,839..1,202,119(-)	MmgE/PrpD family protein	5.589	32	OG6_106279
TGVEG_213690	TGVEG_213690-t26_1	Toxoplasma gondii VEG	TGVEG_chrV:1,203,023..1,204,174(+)	ring box protein 1 family protein	5.589	26	OG6_102466
TGVEG_213700	TGVEG_213700-t26_1	Toxoplasma gondii VEG	TGVEG_chrV:1,206,493..1,209,042(+)	hypothetical protein	5.589	19	OG6_491689
TGVEG_213710	TGVEG_213710-t26_1	Toxoplasma gondii VEG	TGVEG_chrV:1,211,101..1,215,588(+)	WD domain, G-beta repeat-containing protein	5.589	20	OG6_102432
TGVEG_213720	TGVEG_213720-t26_1	Toxoplasma gondii VEG	TGVEG_chrV:1,216,987..1,229,239(-)	hypothetical protein	5.589	37	OG6_103795
TGVEG_213730	TGVEG_213730-t26_1	Toxoplasma gondii VEG	TGVEG_chrV:1,232,098..1,233,372(-)	lanthionine synthetase C family protein	5.589	28	OG6_101476
TGVEG_213740	TGVEG_213740-t26_1	Toxoplasma gondii VEG	TGVEG_chrV:1,235,467..1,244,881(+)	spermine/spermidine synthase family	5.589	69	OG6_100611
TGVEG_213746	TGVEG_213746-t26_1	Toxoplasma gondii VEG	TGVEG_chrV:1,246,794..1,248,272(-)	putative transmembrane protein	5.589	18	OG6_489775
TGVEG_213748	TGVEG_213748-t26_1	Toxoplasma gondii VEG	TGVEG_chrV:1,248,907..1,249,515(-)	hypothetical protein	5.589	0	OG6r14_507949
TGVEG_213752	TGVEG_213752-t26_1	Toxoplasma gondii VEG	TGVEG_chrV:1,251,091..1,256,358(-)	herpesviridae ul52/ul70 dna primase	5.589	25	OG6_105020
TGVEG_213760	TGVEG_213760-t26_1	Toxoplasma gondii VEG	TGVEG_chrV:1,258,100..1,259,969(-)	hypothetical protein	5.589	19	OG6_489490
TGVEG_213770	TGVEG_213770-t26_1	Toxoplasma gondii VEG	TGVEG_chrV:1,261,769..1,273,116(-)	putative Superkiller viralicidic activity 2 family 2	5.589	112	OG6_100340
TGVEG_213780	TGVEG_213780-t26_1	Toxoplasma gondii VEG	TGVEG_chrV:1,277,545..1,285,708(-)	radical SAM domain-containing protein	5.589	20	OG6_101306
TGVEG_213790	TGVEG_213790-t26_1	Toxoplasma gondii VEG	TGVEG_chrV:1,289,503..1,303,356(+)	CRAL/TRIO domain protein	5.589	31	OG6_491868
TGVEG_213800	TGVEG_213800-t26_1	Toxoplasma gondii VEG	TGVEG_chrV:1,305,635..1,308,304(-)	putative protein phosphatase 2b regulatory subunit	5.589	34	OG6_101614
TGVEG_213810	TGVEG_213810-t26_1	Toxoplasma gondii VEG	TGVEG_chrV:1,311,811..1,313,325(-)	iron-sulfur cluster protein ISCA	5.589	57	OG6_101081
TGVEG_213820	TGVEG_213820-t26_1	Toxoplasma gondii VEG	TGVEG_chrV:1,317,083..1,319,731(+)	hypothetical protein	5.589	15	OG6_489510
TGVEG_213830	TGVEG_213830-t26_1	Toxoplasma gondii VEG	TGVEG_chrV:1,321,150..1,323,450(-)	putative Ufm1-conjugating enzyme 1	5.589	27	OG6_104529
TGVEG_213840	TGVEG_213840-t26_1	Toxoplasma gondii VEG	TGVEG_chrV:1,333,526..1,338,760(-)	putative transmembrane protein	5.589	22	OG6_155545
TGVEG_213850	TGVEG_213850-t26_1	Toxoplasma gondii VEG	TGVEG_chrV:1,340,479..1,343,472(+)	MORN repeat-containing protein	5.589	25	OG6_105927
TGVEG_213860	TGVEG_213860-t26_1	Toxoplasma gondii VEG	TGVEG_chrV:1,345,354..1,349,841(+)	hypothetical protein	5.589	18	OG6_491671
TGVEG_213870	TGVEG_213870-t26_1	Toxoplasma gondii VEG	TGVEG_chrV:1,351,667..1,361,231(-)	UBA/TS-N domain-containing protein	5.589	36	OG6_101380
TGVEG_213880	TGVEG_213880-t26_1	Toxoplasma gondii VEG	TGVEG_chrV:1,362,641..1,363,225(+)	hypothetical protein	5.589	17	OG6_490419
TGVEG_213885	TGVEG_213885-t26_1	Toxoplasma gondii VEG	TGVEG_chrV:1,365,287..1,366,663(+)	hypothetical protein	5.589	10	OG6_491583
TGVEG_213890	TGVEG_213890-t26_1	Toxoplasma gondii VEG	TGVEG_chrV:1,367,017..1,375,442(+)	Myb family DNA-binding domain-containing protein	5.589	28	OG6_102680
TGVEG_213900	TGVEG_213900-t26_1	Toxoplasma gondii VEG	TGVEG_chrV:1,377,773..1,384,639(-)	regulator of chromosome condensation RCC1	5.589	76	OG6_100545
TGVEG_213910	TGVEG_213910-t26_1	Toxoplasma gondii VEG	TGVEG_chrV:1,387,297..1,389,867(+)	putative transmembrane protein	5.589	32	OG6_201456
TGVEG_213920	TGVEG_213920-t26_1	Toxoplasma gondii VEG	TGVEG_chrV:1,391,590..1,401,643(-)	hypothetical protein	5.589	27	OG6_492203
TGVEG_213930	TGVEG_213930-t26_1	Toxoplasma gondii VEG	TGVEG_chrV:1,407,671..1,414,097(+)	3' exoribonuclease family, domain 1 domain-containing protein	5.589	30	OG6_100420
TGVEG_213940	TGVEG_213940-t26_1	Toxoplasma gondii VEG	TGVEG_chrV:1,415,847..1,418,320(-)	CHCH domain-containing protein	5.589	32	OG6_109693
TGVEG_213950	TGVEG_213950-t26_1	Toxoplasma gondii VEG	TGVEG_chrV:1,421,131..1,423,293(-)	putative transmembrane protein	5.589	26	OG6_491454
TGVEG_213960	TGVEG_213960-t26_1	Toxoplasma gondii VEG	TGVEG_chrV:1,423,281..1,423,988(+)	hypothetical protein	5.589	0	OG6r14_507933
TGVEG_213970	TGVEG_213970-t26_1	Toxoplasma gondii VEG	TGVEG_chrV:1,426,783..1,430,752(+)	putative ribosomal RNA small subunit methyltransferase B	5.589	56	OG6_100487
TGVEG_214080	TGVEG_214080-t26_1	Toxoplasma gondii VEG	TGVEG_chrX:5,939,753..5,940,490(+)	toxofilin	5.589	16	OG6_491536
TGVEG_214090	TGVEG_214090-t26_1	Toxoplasma gondii VEG	TGVEG_chrX:5,943,767..5,956,362(+)	signal peptidase	5.589	48	OG6_101297
TGVEG_214100	TGVEG_214100-t26_1	Toxoplasma gondii VEG	TGVEG_chrX:5,957,761..5,958,276(+)	hypothetical protein	5.589	15	OG6_490298
TGVEG_214110	TGVEG_214110-t26_1	Toxoplasma gondii VEG	TGVEG_chrX:5,961,493..5,965,190(+)	putative protein yipf5	5.589	29	OG6_101570
TGVEG_214115	TGVEG_214115-t26_1	Toxoplasma gondii VEG	TGVEG_chrX:5,967,474..5,968,618(-)	hypothetical protein	5.589	14	OG6_492282
TGVEG_214120	TGVEG_214120-t26_1	Toxoplasma gondii VEG	TGVEG_chrX:5,968,675..5,972,484(+)	hypothetical protein	5.589	18	OG6_490952
TGVEG_214130	TGVEG_214130-t26_1	Toxoplasma gondii VEG	TGVEG_chrX:5,975,866..5,980,782(+)	hypothetical protein	5.589	14	OG6_490184
TGVEG_214140	TGVEG_214140-t26_1	Toxoplasma gondii VEG	TGVEG_chrX:5,986,019..5,993,598(+)	hypothetical protein	5.589	20	OG6_490347
TGVEG_214150	TGVEG_214150-t26_1	Toxoplasma gondii VEG	TGVEG_chrX:5,997,307..5,999,384(-)	putative mitochondrial inner membrane translocase subunit TIM17	5.589	25	OG6_102649
TGVEG_214170	TGVEG_214170-t26_1	Toxoplasma gondii VEG	TGVEG_chrX:6,001,197..6,008,806(+)	hypothetical protein	5.589	30	OG6_102100
TGVEG_214180	TGVEG_214180-t26_1	Toxoplasma gondii VEG	TGVEG_chrX:6,011,838..6,019,069(+)	ENTH domain-containing protein	5.589	40	OG6_103183
TGVEG_214190	TGVEG_214190-t26_1	Toxoplasma gondii VEG	TGVEG_chrX:6,021,632..6,022,762(-)	SAG-related sequence SRS46	5.589	19	OG6_490562
TGVEG_214200	TGVEG_214200-t26_1	Toxoplasma gondii VEG	TGVEG_chrX:6,025,445..6,035,255(-)	WD domain, G-beta repeat-containing protein	5.589	44	OG6_102171
TGVEG_214210	TGVEG_214210-t26_1	Toxoplasma gondii VEG	TGVEG_chrX:6,038,275..6,043,745(-)	rRNA pseudouridine synthase	5.589	71	OG6_100327
TGVEG_214220	TGVEG_214220-t26_1	Toxoplasma gondii VEG	TGVEG_chrX:6,046,748..6,047,875(+)	hypothetical protein	5.589	18	OG6_490299
TGVEG_214230	TGVEG_214230-t26_1	Toxoplasma gondii VEG	TGVEG_chrX:6,051,449..6,073,160(+)	Dopey, N-terminal domain-containing protein	5.589	58	OG6_102162
TGVEG_214240	TGVEG_214240-t26_1	Toxoplasma gondii VEG	TGVEG_chrX:6,076,337..6,098,799(+)	bromodomain-containing protein	5.589	60	OG6_171478
TGVEG_214250	TGVEG_214250-t26_1	Toxoplasma gondii VEG	TGVEG_chrX:6,101,500..6,102,393(+)	putative transmembrane protein	5.589	20	OG6_179333
TGVEG_214260A	TGVEG_214260A-t26_1	Toxoplasma gondii VEG	TGVEG_chrX:6,105,101..6,116,978(+)	putative alpha-glucan water dikinase 1	5.589	52	OG6_110040
TGVEG_214260B	TGVEG_214260B-t26_1	Toxoplasma gondii VEG	TGVEG_chrX:6,118,089..6,119,972(+)	putative alpha-glucan water dikinase 1	5.589	52	OG6_110040
TGVEG_214270	TGVEG_214270-t26_1	Toxoplasma gondii VEG	TGVEG_chrX:6,121,728..6,132,069(-)	putative translation initiation factor IF-2	5.589	35	OG6_101241
TGVEG_214280	TGVEG_214280-t26_1	Toxoplasma gondii VEG	TGVEG_chrX:6,136,071..6,140,063(+)	phosphoadenosine phosphosulfate reductase family protein	5.589	30	OG6_102300
TGVEG_214290	TGVEG_214290-t26_1	Toxoplasma gondii VEG	TGVEG_chrX:6,142,750..6,144,577(+)	DJ-1 family protein	5.589	28	OG6_101257
TGVEG_214295	TGVEG_214295-t26_1	Toxoplasma gondii VEG	TGVEG_chrX:6,145,057..6,145,999(-)	hypothetical protein	5.589	14	OG6_491658
TGVEG_214300A	TGVEG_214300A-t26_1	Toxoplasma gondii VEG	TGVEG_chrX:6,147,248..6,154,240(+)	GCC2 and protein GCC3	5.589	50	OG6_223012
TGVEG_214300B	TGVEG_214300B-t26_1	Toxoplasma gondii VEG	TGVEG_chrX:6,156,955..6,170,747(+)	concanavalin A-like lectin/glucanase family protein	5.589	50	OG6_223012
TGVEG_214310	TGVEG_214310-t26_1	Toxoplasma gondii VEG	TGVEG_chrX:6,172,400..6,174,879(-)	hypothetical protein	5.589	19	OG6_491876
TGVEG_214320	TGVEG_214320-t26_1	Toxoplasma gondii VEG	TGVEG_chrX:6,176,784..6,178,490(+)	facilitative glucose transporter GT1	5.589	53	OG6_100060
TGVEG_214330	TGVEG_214330-t26_1	Toxoplasma gondii VEG	TGVEG_chrX:6,180,182..6,181,315(-)	DnaJ domain-containing protein	5.589	18	OG6_489546
TGVEG_214340	TGVEG_214340-t26_1	Toxoplasma gondii VEG	TGVEG_chrX:6,182,388..6,185,746(+)	hypothetical protein	5.589	21	OG6_489910
TGVEG_214350	TGVEG_214350-t26_1	Toxoplasma gondii VEG	TGVEG_chrX:6,188,518..6,192,537(+)	putative GTP-binding protein	5.589	36	OG6_100571
TGVEG_214370	TGVEG_214370-t26_1	Toxoplasma gondii VEG	TGVEG_chrX:6,194,777..6,198,592(-)	hypothetical protein	5.589	20	OG6_490069
TGVEG_214380	TGVEG_214380-t26_1	Toxoplasma gondii VEG	TGVEG_chrX:6,200,759..6,201,188(-)	putative transmembrane protein	5.589	15	OG6_491672
TGVEG_214385	TGVEG_214385-t26_1	Toxoplasma gondii VEG	TGVEG_chrX:6,201,239..6,202,083(-)	hypothetical protein	5.589	13	OG6_491814
TGVEG_214390	TGVEG_214390-t26_1	Toxoplasma gondii VEG	TGVEG_chrX:6,202,597..6,202,908(-)	hypothetical protein	5.589	14	OG6_489844
TGVEG_214400	TGVEG_214400-t26_1	Toxoplasma gondii VEG	TGVEG_chrX:6,203,798..6,205,143(+)	hypothetical protein	5.589	12	OG6_492144
TGVEG_214420	TGVEG_214420-t26_1	Toxoplasma gondii VEG	TGVEG_chrX:6,212,408..6,213,022(+)	hypothetical protein	5.589	28	OG6_144080
TGVEG_214430	TGVEG_214430-t26_1	Toxoplasma gondii VEG	TGVEG_chrX:6,215,247..6,216,794(+)	hypothetical protein	5.589	15	OG6_492019
TGVEG_214440	TGVEG_214440-t26_1	Toxoplasma gondii VEG	TGVEG_chrX:6,219,666..6,223,434(+)	4'-phosphopantetheinyl transferase superfamily protein	5.589	26	OG6_102195
TGVEG_214470	TGVEG_214470-t26_1	Toxoplasma gondii VEG	TGVEG_chrX:6,225,413..6,232,847(-)	Ulp1 protease family, C-terminal catalytic domain-containing protein	5.589	48	OG6_101235
TGVEG_214480	TGVEG_214480-t26_1	Toxoplasma gondii VEG	TGVEG_chrX:6,234,601..6,236,282(+)	replication factor a protein 3 protein	5.589	28	OG6_198526
TGVEG_214490	TGVEG_214490-t26_1	Toxoplasma gondii VEG	TGVEG_chrX:6,238,668..6,247,988(-)	peptidase M16 inactive domain-containing protein	5.589	34	OG6_105738
TGVEG_214500	TGVEG_214500-t26_1	Toxoplasma gondii VEG	TGVEG_chrX:6,248,770..6,251,690(+)	ankyrin repeat-containing protein	5.589	88	OG6_100104
TGVEG_214510	TGVEG_214510-t26_1	Toxoplasma gondii VEG	TGVEG_chrX:6,253,671..6,256,786(-)	hypothetical protein	5.589	18	OG6_492088
TGVEG_214520	TGVEG_214520-t26_1	Toxoplasma gondii VEG	TGVEG_chrX:6,258,548..6,263,031(-)	general transcription factor IIH polypeptide 4 GTF2H4	5.589	31	OG6_101881
TGVEG_214530	TGVEG_214530-t26_1	Toxoplasma gondii VEG	TGVEG_chrX:6,265,866..6,271,086(-)	DnaJ domain-containing protein	5.589	32	OG6_121818
TGVEG_214540	TGVEG_214540-t26_1	Toxoplasma gondii VEG	TGVEG_chrX:6,274,831..6,276,724(-)	hypothetical protein	5.589	21	OG6_223007
TGVEG_214545	TGVEG_214545-t26_1	Toxoplasma gondii VEG	TGVEG_chrX:6,277,421..6,279,311(-)	hypothetical protein	5.589	14	OG6_489372
TGVEG_214550	TGVEG_214550-t26_1	Toxoplasma gondii VEG	TGVEG_chrX:6,280,208..6,280,939(-)	putative transmembrane protein	5.589	15	OG6_491360
TGVEG_214560	TGVEG_214560-t26_1	Toxoplasma gondii VEG	TGVEG_chrX:6,282,740..6,292,634(-)	hypothetical protein	5.589	30	OG6_146143
TGVEG_214570	TGVEG_214570-t26_1	Toxoplasma gondii VEG	TGVEG_chrX:6,297,395..6,299,720(+)	hypothetical protein	5.589	21	OG6_223008
TGVEG_214575	TGVEG_214575-t26_1	Toxoplasma gondii VEG	TGVEG_chrX:6,300,543..6,300,913(+)	hypothetical protein	5.589	14	OG6_492249
TGVEG_214580	TGVEG_214580-t26_1	Toxoplasma gondii VEG	TGVEG_chrX:6,302,067..6,311,826(-)	tetratricopeptide repeat-containing protein	5.589	37	OG6_144392
TGVEG_214590	TGVEG_214590-t26_1	Toxoplasma gondii VEG	TGVEG_chrX:6,315,517..6,321,756(+)	micro-fibrillar-associated protein 1	5.589	33	OG6_103001
TGVEG_214600	TGVEG_214600-t26_1	Toxoplasma gondii VEG	TGVEG_chrX:6,324,170..6,341,754(-)	hypothetical protein	5.589	21	OG6_491885
TGVEG_214610	TGVEG_214610-t26_1	Toxoplasma gondii VEG	TGVEG_chrX:6,344,922..6,362,174(-)	ER-trafficking TRAPP I complex 85 kDa subunit	5.589	36	OG6_492353
TGVEG_214620	TGVEG_214620-t26_1	Toxoplasma gondii VEG	TGVEG_chrX:6,367,268..6,374,667(+)	putative hypoxia- inducible factor prolyl hydroxylase (phd2)	5.589	36	OG6_124625
TGVEG_214630	TGVEG_214630-t26_1	Toxoplasma gondii VEG	TGVEG_chrX:6,376,501..6,382,328(-)	putative transmembrane protein	5.589	17	OG6_490679
TGVEG_214740	TGVEG_214740-t26_1	Toxoplasma gondii VEG	TGVEG_chrX:6,387,311..6,392,029(+)	hypothetical protein	5.589	35	OG6_109679
TGVEG_214750	TGVEG_214750-t26_1	Toxoplasma gondii VEG	TGVEG_chrX:6,394,384..6,403,510(-)	hypothetical protein	5.589	39	OG6_223009
TGVEG_214760	TGVEG_214760-t26_1	Toxoplasma gondii VEG	TGVEG_chrX:6,406,854..6,410,761(+)	erythronate-4-phosphate dehydrogenase domain-containing protein	5.589	30	OG6_103299
TGVEG_214770	TGVEG_214770-t26_1	Toxoplasma gondii VEG	TGVEG_chrX:6,415,370..6,418,154(+)	putative small GTP binding protein rab1a	5.589	32	OG6_101123
TGVEG_214780	TGVEG_214780-t26_1	Toxoplasma gondii VEG	TGVEG_chrX:6,419,221..6,422,154(-)	hydrolase, NUDIX family protein	5.589	24	OG6_104771
TGVEG_214783	TGVEG_214783-t26_1	Toxoplasma gondii VEG	TGVEG_chrX:6,423,059..6,423,634(-)	hypothetical protein	5.589	10	OG6_490906
TGVEG_214787	TGVEG_214787-t26_1	Toxoplasma gondii VEG	TGVEG_chrX:6,423,783..6,423,989(-)	hypothetical protein	5.589	11	OG6_489972
TGVEG_214790	TGVEG_214790-t26_1	Toxoplasma gondii VEG	TGVEG_chrX:6,424,155..6,426,176(+)	glycoprotein	5.589	30	OG6_105073
TGVEG_214800	TGVEG_214800-t26_1	Toxoplasma gondii VEG	TGVEG_chrX:6,428,080..6,430,359(-)	hypothetical protein	5.589	28	OG6_223010
TGVEG_214810	TGVEG_214810-t26_1	Toxoplasma gondii VEG	TGVEG_chrX:6,434,506..6,436,191(+)	PRA1 family protein	5.589	28	OG6_102188
TGVEG_214820	TGVEG_214820-t26_1	Toxoplasma gondii VEG	TGVEG_chrX:6,439,840..6,442,644(+)	G-patch domain-containing protein	5.589	33	OG6_103640
TGVEG_214830	TGVEG_214830-t26_1	Toxoplasma gondii VEG	TGVEG_chrX:6,445,545..6,455,728(+)	exportin 1-like protein	5.589	37	OG6_176945
TGVEG_214835	TGVEG_214835-t26_1	Toxoplasma gondii VEG	TGVEG_chrX:6,460,368..6,461,210(-)	hypothetical protein	5.589	14	OG6_491097
TGVEG_214840	TGVEG_214840-t26_1	Toxoplasma gondii VEG	TGVEG_chrX:6,464,301..6,469,910(+)	AP2 domain transcription factor AP2X-7	5.589	24	OG6_489284
TGVEG_214850	TGVEG_214850-t26_1	Toxoplasma gondii VEG	TGVEG_chrX:6,473,298..6,479,965(-)	putative 1-deoxy-D-xylulose 5-phosphate reductoisomerase	5.589	31	OG6_105665
TGVEG_214860	TGVEG_214860-t26_1	Toxoplasma gondii VEG	TGVEG_chrX:6,480,345..6,481,089(+)	hypothetical protein	5.589	956	OG6_100282
TGVEG_214870	TGVEG_214870-t26_1	Toxoplasma gondii VEG	TGVEG_chrX:6,484,541..6,486,542(+)	ribosomal protein L9, N-terminal domain-containing protein	5.589	24	OG6_198378
TGVEG_214880	TGVEG_214880-t26_1	Toxoplasma gondii VEG	TGVEG_chrX:6,492,097..6,495,918(-)	hypothetical protein	5.589	17	OG6_492308
TGVEG_214900	TGVEG_214900-t26_1	Toxoplasma gondii VEG	TGVEG_chrX:6,500,246..6,509,344(+)	hypothetical protein	5.589	18	OG6_491776
TGVEG_214910A	TGVEG_214910A-t26_1	Toxoplasma gondii VEG	TGVEG_chrX:6,514,235..6,515,142(-)	putative transmembrane protein	5.589	0	OG6r14_507932
TGVEG_214910B	TGVEG_214910B-t26_1	Toxoplasma gondii VEG	TGVEG_chrX:6,512,331..6,514,170(-)	hypothetical protein	5.589	20	OG6_489342
TGVEG_214920	TGVEG_214920-t26_1	Toxoplasma gondii VEG	TGVEG_chrX:6,516,609..6,528,940(+)	putative GPI-anchored wall transfer protein GWT1	5.589	29	OG6_103051
TGVEG_214930	TGVEG_214930-t26_1	Toxoplasma gondii VEG	TGVEG_chrX:6,530,526..6,530,942(-)	hypothetical protein	5.589	24	OG6_139459
TGVEG_214940	TGVEG_214940-t26_1	Toxoplasma gondii VEG	TGVEG_chrX:6,532,620..6,534,805(+)	MIC2-associated protein M2AP	5.589	21	OG6_223045
TGVEG_214950	TGVEG_214950-t26_1	Toxoplasma gondii VEG	TGVEG_chrX:6,538,840..6,540,412(+)	hypothetical protein	5.589	15	OG6_489868
TGVEG_214960	TGVEG_214960-t26_1	Toxoplasma gondii VEG	TGVEG_chrX:6,545,283..6,558,851(+)	AP2 domain transcription factor AP2X-8	5.589	19	OG6_490789
TGVEG_214970	TGVEG_214970-t26_1	Toxoplasma gondii VEG	TGVEG_chrX:6,564,009..6,574,122(+)	putative DNA replication licensing factor	5.589	47	OG6_101336
TGVEG_214980	TGVEG_214980-t26_1	Toxoplasma gondii VEG	TGVEG_chrX:6,577,784..6,581,423(-)	hypothetical protein	5.589	18	OG6_491006
TGVEG_214990	TGVEG_214990-t26_1	Toxoplasma gondii VEG	TGVEG_chrX:6,588,025..6,600,070(-)	hypothetical protein	5.589	43	OG6_112900
TGVEG_215010A	TGVEG_215010A-t26_1	Toxoplasma gondii VEG	TGVEG_chrX:6,606,026..6,606,532(+)	putative transmembrane protein	5.589	25	OG6_492212
TGVEG_215010B	TGVEG_215010B-t26_1	Toxoplasma gondii VEG	TGVEG_chrX:6,609,029..6,611,858(+)	protease prsW family protein	5.589	25	OG6_492212
TGVEG_215020	TGVEG_215020-t26_1	Toxoplasma gondii VEG	TGVEG_chrX:6,613,364..6,619,534(-)	hypothetical protein	5.589	33	OG6_139478
TGVEG_215030	TGVEG_215030-t26_1	Toxoplasma gondii VEG	TGVEG_chrX:6,621,081..6,630,772(+)	putative helicase associated domain protein	5.589	25	OG6_490054
TGVEG_215040	TGVEG_215040-t26_1	Toxoplasma gondii VEG	TGVEG_chrX:6,633,251..6,649,488(-)	HEAT repeat-containing protein	5.589	41	OG6_101666
TGVEG_215050	TGVEG_215050-t26_1	Toxoplasma gondii VEG	TGVEG_chrX:6,649,555..6,650,181(-)	putative transmembrane protein	5.589	12	OG6_492167
TGVEG_215055	TGVEG_215055-t26_1	Toxoplasma gondii VEG	TGVEG_chrX:6,651,847..6,652,430(+)	hypothetical protein	5.589	4	OG6r14_120663
TGVEG_215060	TGVEG_215060-t26_1	Toxoplasma gondii VEG	TGVEG_chrX:6,652,610..6,655,698(-)	putative small GTP-binding protein sar1	5.589	31	OG6_101164
TGVEG_215070	TGVEG_215070-t26_1	Toxoplasma gondii VEG	TGVEG_chrX:6,659,785..6,661,775(-)	ferodoxin FD	5.589	28	OG6_106507
TGVEG_215080	TGVEG_215080-t26_1	Toxoplasma gondii VEG	TGVEG_chrX:6,663,459..6,677,773(-)	hypothetical protein	5.589	27	OG6_491520
TGVEG_215090	TGVEG_215090-t26_1	Toxoplasma gondii VEG	TGVEG_chrX:6,679,048..6,685,330(+)	putative ATP binding protein	5.589	39	OG6_102415
TGVEG_215100	TGVEG_215100-t26_1	Toxoplasma gondii VEG	TGVEG_chrX:6,688,151..6,696,496(-)	PP-loop family protein	5.589	22	OG6_489304
TGVEG_215130	TGVEG_215130-t26_1	Toxoplasma gondii VEG	TGVEG_chrX:6,699,473..6,701,864(+)	adaptor-related protein complex 3, sigma 2 subunit	5.589	30	OG6_102376
TGVEG_215140	TGVEG_215140-t26_1	Toxoplasma gondii VEG	TGVEG_chrX:6,703,194..6,704,468(+)	putative transmembrane protein	5.589	18	OG6_490551
TGVEG_215150	TGVEG_215150-t26_1	Toxoplasma gondii VEG	TGVEG_chrX:6,706,096..6,712,035(-)	AP2 domain transcription factor AP2X-9	5.589	18	OG6_489413
TGVEG_215160	TGVEG_215160-t26_1	Toxoplasma gondii VEG	TGVEG_chrX:6,719,867..6,721,136(+)	hypothetical protein	5.589	21	OG6_217103
