orthologs,GT1,ME49,VEG
OG6_224223,2,2,2
OG6_119794,1,1,1
OG6_101022,1,1,1
OG6_492041,1,1,1
OG6_491027,1,1,1
OG6_139065,1,1,1
OG6_101585,1,1,1
OG6_174456,1,1,1
OG6_489799,1,1,1
OG6_489812,1,1,1
OG6_492190,1,1,1
OG6_179547,1,1,1
OG6_105776,1,1,1
OG6_108229,1,1,1
OG6_101895,1,1,1
OG6_491675,1,1,1
OG6_490671,1,1,1
OG6_174459,1,1,1
OG6_103244,1,1,1
OG6_100659,1,1,1
OG6_489927,1,1,1
OG6_162173,4,4,4
OG6_489459,5,1,5
OG6_224224,3,2,2
OG6_489947,1,1,1
OG6_491994,1,1,0
OG6_102366,1,1,1
OG6_489964,1,1,1
OG6_107418,1,1,1
OG6_118160,1,1,1
OG6_104576,1,1,1
OG6_120998,1,1,1
OG6_106380,1,1,1
OG6_489744,1,1,1
OG6_492092,1,1,1
OG6_491219,1,1,1
OG6_491188,1,1,1
OG6_129985,1,1,1
OG6_101833,1,1,1
OG6_103538,1,1,1
OG6_201696,1,1,1
OG6_489802,1,1,1
OG6_105506,1,1,1
OG6_490580,1,1,1
OG6_101375,1,1,1
OG6_102344,1,1,1
OG6_224225,2,2,2
OG6_491048,1,1,1
OG6_100351,1,1,1
OG6_492217,1,1,1
OG6_100631,1,1,1
OG6_139467,1,1,3
OG6_114146,1,1,1
OG6_491210,1,1,1
OG6_102104,1,1,1
OG6_110123,1,1,1
OG6_101718,1,1,1
OG6_490508,1,1,1
OG6_491117,1,1,1
OG6_100169,2,2,2
OG6_100807,1,1,1
OG6_103598,1,1,1
OG6_102346,1,1,1
OG6_108325,1,1,1
OG6_102617,1,1,1
OG6_103823,1,1,1
OG6_101779,1,1,1
OG6_198354,2,1,1
OG6_491679,3,1,2
OG6_490378,0,1,0
OG6_491950,0,1,0
OG6_491748,1,1,1
OG6_491742,2,1,2
OG6_100220,1,1,1
OG6_132854,1,1,1
OG6_137091,1,1,1
OG6_105129,1,1,1
OG6_489974,1,1,1
OG6_490179,1,1,1
OG6_111964,1,1,1
OG6_103407,1,1,1
OG6_109057,1,1,1
OG6_100555,1,1,1
OG6_130930,1,1,1
OG6_491465,0,1,1
OG6_102534,1,1,1
OG6_491287,1,1,1
OG6_490981,1,1,1
OG6_111225,1,1,1
OG6_489521,1,1,1
OG6_207364,1,1,1
OG6_491484,1,1,1
OG6_491440,1,1,1
OG6_491953,1,1,1
OG6_113918,1,1,0
OG6_101019,1,1,1
OG6_491422,1,1,1
OG6_492280,1,1,1
OG6_489860,1,1,1
OG6_104413,1,1,1
OG6_490707,1,1,1
OG6_101069,1,1,1
OG6_142921,1,1,1
OG6_490066,1,1,1
OG6_489554,1,1,1
OG6_184276,1,1,1
OG6_101561,1,1,1
OG6_100439,1,1,1
OG6_490495,1,1,1
OG6_174442,1,1,1
OG6_104310,1,1,1
OG6_489331,1,1,1
OG6_489589,1,1,1
OG6_145485,1,1,1
OG6_102985,1,1,1
OG6_491529,1,1,1
OG6_102153,1,1,1
OG6_156388,1,1,1
OG6_489583,1,1,1
OG6_492356,1,1,1
OG6_139515,1,1,1
OG6_101523,1,1,1
OG6_119511,1,1,1
OG6_490450,1,1,1
OG6_489568,1,1,1
OG6_100343,1,1,1
OG6_492112,1,1,1
OG6_101062,1,1,1
OG6_100394,1,1,1
OG6_105057,1,1,1
OG6_125901,1,1,1
OG6_103666,1,1,1
OG6_131948,1,1,1
OG6_223051,1,1,1
OG6_105709,1,1,1
OG6_489908,1,1,1
OG6_491053,1,1,1
OG6_490317,1,1,1
OG6_490127,1,1,1
OG6_102279,2,1,1
OG6_491417,1,1,1
OG6_102609,1,1,1
OG6_100372,2,2,2
OG6_101438,1,1,1
OG6_104461,1,1,1
OG6_100265,1,1,1
OG6_489929,1,1,1
OG6_105366,1,1,1
OG6_490207,1,1,1
OG6_100716,1,1,1
OG6_492311,1,1,1
OG6_490821,1,1,1
OG6_106280,1,1,1
OG6_179354,1,1,1
OG6_100346,1,1,1
OG6_490955,1,1,1
OG6_103831,1,1,1
OG6_492300,0,1,1
OG6_196184,1,1,1
OG6_490365,1,1,1
OG6_103046,1,1,1
OG6_489676,1,1,1
OG6_100406,1,1,2
OG6_492132,1,1,1
OG6_126543,1,1,2
OG6_111547,1,1,2
OG6_492016,1,1,1
OG6_101725,1,1,1
OG6_224227,5,2,4
OG6_136535,1,1,1
OG6_101031,1,1,1
OG6_119567,1,1,2
OG6_100791,1,1,1
OG6_138265,1,1,1
OG6_159065,1,1,1
OG6_134696,1,1,1
OG6_491244,1,1,1
OG6_491211,1,1,1
OG6_222938,1,1,1
OG6_107357,1,1,1
OG6_492168,1,1,1
OG6_103739,1,1,1
OG6_490817,1,1,1
OG6_155570,1,1,1
OG6_491874,2,1,1
OG6_490128,1,1,1
OG6_101283,1,1,1
OG6_102823,1,1,1
OG6_101260,1,1,1
OG6_202783,1,1,2
OG6_102729,1,1,1
OG6_104096,1,1,1
OG6_102127,1,1,1
OG6_489840,1,1,1
OG6_492063,1,1,1
OG6_103567,1,1,1
OG6_139254,1,1,1
OG6_220636,1,1,1
OG6_492076,1,1,1
OG6_103843,1,1,1
OG6_492194,1,1,1
OG6_107762,1,1,1
OG6_491115,1,1,1
OG6_490037,1,1,1
OG6_115540,2,2,2
OG6_490301,1,1,1
OG6_491317,1,1,1
OG6_492238,1,1,1
OG6_149566,1,1,1
OG6_104476,1,1,1
OG6_489621,1,1,1
OG6_489980,1,1,1
OG6_110253,1,1,1
OG6_490152,1,1,1
OG6_105327,1,1,1
OG6_134702,1,1,1
OG6_143636,1,1,1
OG6_101544,1,1,1
OG6_101452,1,1,1
OG6_492079,0,1,1
OG6_103925,1,1,1
OG6_103291,1,1,1
OG6_106153,1,1,1
OG6_489503,1,1,1
OG6_490328,1,1,1
OG6_156390,1,1,1
OG6_489625,1,1,1
OG6_489653,1,1,1
OG6_491746,1,1,1
OG6_119630,1,1,1
OG6_114677,1,1,1
OG6_489897,1,1,1
OG6_491632,1,1,1
OG6_491916,1,1,1
OG6_100618,1,1,1
OG6_223037,1,1,1
OG6_154402,1,1,1
OG6_102561,1,1,1
OG6_138489,1,1,1
OG6_100937,2,1,1
OG6_126822,1,1,1
OG6_489873,1,1,1
OG6_490588,1,1,1
OG6_489977,1,1,1
OG6_490673,1,1,1
OG6_490603,1,1,1
OG6_215330,1,1,1
OG6_101070,1,1,1
OG6_104546,1,1,1
OG6_489797,1,1,1
OG6_106044,1,1,1
OG6_101804,1,1,1
OG6_106070,1,1,1
OG6_145254,1,1,1
OG6_489277,1,1,1
OG6_491496,0,1,3
OG6_489596,0,1,0
OG6_489970,1,1,1
OG6_490482,1,1,1
OG6_491150,1,1,1
OG6_101963,1,1,1
OG6_102554,1,1,1
OG6_490255,1,1,1
OG6_101111,2,2,2
OG6_491512,1,1,1
OG6_489883,1,1,1
OG6_127466,1,1,1
OG6_100227,5,2,2
OG6_109814,1,1,1
OG6_103070,1,1,1
OG6_490521,1,1,1
OG6_490451,1,1,1
OG6_489752,1,1,1
OG6_489899,0,1,0
OG6_491713,1,1,1
OG6_103122,1,1,1
OG6_106468,1,1,1
OG6_490741,1,1,1
OG6_489950,1,1,1
OG6_490202,0,1,0
OG6_139509,1,1,1
OG6_489472,1,1,1
OG6_143329,1,1,1
OG6_102418,1,1,1
OG6_490289,1,1,1
OG6_223134,1,1,1
OG6_215363,1,1,1
OG6_490428,1,1,1
OG6_215362,1,1,1
OG6_102116,1,1,1
OG6_101112,1,1,1
OG6_101468,1,1,1
OG6_492154,1,1,1
OG6_153970,1,1,1
OG6_492038,1,1,1
OG6_222983,1,1,1
OG6_102520,1,1,1
OG6_102795,1,1,1
OG6_101284,1,1,1
OG6_491567,1,1,1
OG6_103300,1,1,1
OG6_490264,1,1,1
OG6_491929,1,1,1
OG6_100718,1,1,1
OG6_127590,1,1,1
OG6_104448,1,1,1
OG6_490569,1,1,1
OG6_490399,1,1,1
OG6_100909,1,1,1
OG6_490020,1,1,1
OG6_490845,1,1,1
OG6_100492,1,1,1
OG6_491266,1,1,1
OG6_491510,1,1,1
OG6_104697,1,1,1
OG6_101969,1,1,1
OG6_171244,1,1,1
OG6_108204,1,1,1
OG6_490662,1,1,1
OG6_491308,1,1,1
OG6_222985,1,1,1
OG6_148469,1,1,1
OG6_492077,2,1,1
OG6_491663,1,1,1
OG6_120653,1,1,1
OG6_102087,1,1,1
OG6_491245,0,1,0
OG6_223099,1,1,1
OG6_133300,1,1,1
OG6_492002,1,1,1
OG6_490920,1,1,1
OG6_492195,1,1,1
OG6_490913,1,1,1
OG6_489681,1,1,1
OG6_491073,1,1,1
OG6_104287,0,1,1
OG6_139436,1,1,1
OG6_492173,1,1,1
OG6_101801,1,1,1
OG6_106039,1,1,1
OG6_490932,1,1,1
OG6_223023,1,1,1
OG6_490652,1,1,1
OG6_491822,1,1,1
OG6_491931,1,1,1
OG6_130920,1,1,1
OG6_490887,1,1,1
OG6_223022,1,1,1
OG6_489993,1,1,1
OG6_491341,1,1,1
OG6_109521,1,1,1
OG6_490258,1,1,1
OG6_102329,1,1,1
OG6_103179,1,1,1
OG6_101168,1,1,1
OG6_490623,1,1,1
OG6_105539,1,1,1
OG6_101861,1,1,1
OG6_491773,1,1,1
OG6_490497,1,1,1
OG6_113465,1,1,1
OG6_492035,1,1,1
OG6_171429,1,1,1
OG6_490651,1,1,1
OG6_489836,1,1,1
OG6_113412,1,1,1
OG6_179549,1,1,1
OG6_103946,1,1,1
OG6_169330,1,1,1
OG6_215375,1,1,1
OG6_491013,1,1,1
OG6_114899,1,1,1
OG6_101641,1,1,1
OG6_489730,1,1,1
OG6_102082,1,1,1
OG6_103113,1,1,1
OG6_103225,1,1,1
OG6_492327,1,1,1
OG6_104339,1,1,1
OG6_102596,1,1,1
OG6_101499,1,1,1
OG6_149558,1,1,1
OG6_100701,1,1,1
OG6_491113,1,1,1
OG6_100658,1,1,1
OG6_126434,1,1,1
OG6_223152,1,1,1
OG6_102268,1,1,1
OG6_490403,1,1,1
OG6_489619,1,1,1
OG6_181890,1,1,1
OG6_101635,1,1,1
OG6_489922,0,1,1
OG6_491615,1,1,0
OG6_491861,1,1,1
OG6_103811,1,1,1
OG6_102587,1,1,1
OG6_100076,4,4,4
OG6_223153,1,1,1
OG6_491941,1,1,1
OG6_489795,1,1,1
OG6_489336,1,1,1
OG6_489736,1,1,1
OG6_492196,1,1,1
OG6_139476,1,1,1
OG6_224228,1,2,1
OG6_103314,1,1,1
OG6_491587,1,1,1
OG6_490975,1,1,1
OG6_224229,1,1,1
OG6_489713,1,1,1
OG6_202595,1,1,1
OG6_111291,1,1,1
OG6_491265,1,1,1
OG6_100379,1,1,1
OG6_101595,1,1,1
OG6_491315,1,1,1
OG6_151783,1,1,1
OG6_490018,1,1,1
OG6_489462,1,1,1
OG6_490278,1,1,1
OG6_103158,1,1,1
OG6_223154,1,1,1
OG6_491248,1,1,1
OG6_105926,1,1,1
OG6_126892,1,1,1
OG6_101869,1,1,1
OG6_139494,1,1,1
OG6_102908,1,1,1
OG6_103131,2,2,2
OG6_492070,1,1,1
OG6_132336,1,1,1
OG6_102733,1,1,1
OG6_193714,1,1,1
OG6_491768,1,1,1
OG6_492180,1,1,0
OG6_489787,0,1,2
OG6_491045,1,1,1
OG6_490455,1,1,1
OG6_101119,1,1,1
OG6_101330,1,1,1
OG6_158730,1,1,1
OG6_101317,1,1,1
OG6_492347,1,1,1
OG6_223176,1,1,1
OG6_102722,1,1,1
OG6_223177,1,1,1
OG6_490867,1,1,1
OG6_489396,1,1,1
OG6_490337,1,1,1
OG6_100773,1,1,1
OG6_490678,1,1,1
OG6_102416,1,1,1
OG6_102337,1,1,1
OG6_103092,1,1,1
OG6_101875,1,1,1
OG6_210532,1,1,1
OG6_146365,1,1,1
OG6_490928,1,1,1
OG6_223081,1,1,1
OG6_133214,1,1,1
OG6_102030,1,1,1
OG6_490087,1,1,1
OG6_102812,1,1,1
OG6_100582,1,1,1
OG6_489524,1,1,1
OG6_491444,1,1,1
OG6_491167,1,1,1
OG6_102656,1,1,1
OG6_489988,1,1,1
OG6_489989,1,1,1
OG6_101560,1,1,1
OG6_100546,1,1,1
OG6_101263,1,1,1
OG6_106348,1,1,1
OG6_490971,1,1,1
OG6_101611,1,1,1
OG6_489552,0,1,0
OG6_142611,1,1,1
OG6_101932,1,1,1
OG6_490401,1,1,1
OG6_491194,1,1,1
OG6_492022,1,1,1
OG6_490812,1,1,1
OG6_113142,1,1,1
OG6_491146,1,1,1
OG6_102129,1,1,1
OG6_491379,1,1,1
OG6_490345,1,1,1
OG6_100829,1,1,1
OG6_139516,1,1,1
OG6_215381,1,1,1
OG6_490669,1,1,1
OG6_222915,1,1,1
OG6_222914,1,1,1
OG6_101631,1,1,1
OG6_491791,1,1,1
OG6_103855,1,1,1
OG6_149565,1,1,1
OG6_104199,1,1,1
OG6_491650,1,1,1
OG6_101285,1,1,1
OG6_106601,1,1,1
OG6_146117,1,1,1
OG6_159546,1,1,1
OG6_110531,1,1,1
OG6_490074,1,1,1
OG6_491703,0,1,1
OG6_102686,1,1,1
OG6_179358,1,1,1
OG6_102988,1,1,1
OG6_106467,1,1,1
OG6_490281,1,1,1
OG6_100444,1,1,1
OG6_222913,1,1,1
OG6_489417,1,1,1
OG6_103492,1,1,1
OG6_101312,1,1,1
OG6_139490,1,1,1
OG6_490353,1,1,1
OG6_490942,1,1,1
OG6_491408,1,1,1
OG6_100834,1,1,1
OG6_224230,1,1,1
OG6_148526,1,1,1
OG6_491685,1,1,1
OG6_489909,1,1,1
OG6_100652,1,1,1
OG6_490877,1,1,0
OG6_149554,1,1,1
OG6_101075,1,1,1
OG6_100682,1,1,1
OG6_489854,1,1,1
OG6_490224,0,1,1
OG6_490481,1,1,1
OG6_490517,0,1,1
OG6_197657,1,1,1
OG6_118417,1,1,1
OG6_492113,0,1,0
OG6_103380,1,1,1
OG6_204003,1,1,1
OG6_102973,1,1,1
OG6_491609,1,1,1
OG6_100928,1,1,1
OG6_116047,1,1,1
OG6_492258,1,1,1
OG6_491620,1,1,1
OG6_491289,1,1,1
OG6_103073,1,1,1
OG6_100462,1,1,1
OG6_101144,1,1,1
OG6_115132,1,1,1
OG6_100700,2,2,2
OG6_490682,1,1,1
OG6_103961,1,1,1
OG6_491641,1,1,1
OG6_102390,1,1,1
OG6_139437,1,1,1
OG6_129764,1,1,1
OG6_101957,1,1,1
OG6_491149,1,1,1
OG6_490191,1,1,1
OG6_133547,1,1,1
OG6_489655,1,1,1
OG6_102023,1,1,1
OG6_491792,1,1,1
OG6_101511,1,1,1
OG6_489664,1,1,1
OG6_105070,1,1,1
OG6_102849,1,1,1
OG6_129615,1,1,1
OG6_101272,1,1,1
OG6_102000,1,1,1
OG6_160736,1,1,1
OG6_101458,1,1,1
OG6_490325,1,1,1
OG6_170862,1,1,1
OG6_489890,0,1,1
OG6_490291,1,1,1
OG6_490341,1,1,1
OG6_489671,1,1,1
OG6_491001,1,1,1
OG6_103175,1,1,1
OG6_223114,1,1,1
OG6_490201,1,1,1
OG6_109520,1,1,1
OG6_100992,1,1,1
OG6_489447,1,1,1
OG6_146119,1,1,1
OG6_101215,2,2,2
OG6_101981,1,1,1
OG6_119101,1,1,1
OG6_489484,1,1,1
OG6_101018,1,1,1
OG6_103312,1,1,1
OG6_491225,1,1,1
OG6_198582,1,1,1
OG6_179552,1,1,1
OG6_490245,1,1,1
OG6_102437,1,1,1
OG6_491905,1,1,1
OG6_491887,1,1,1
OG6_490753,1,1,1
OG6_102181,1,1,1
OG6_223182,1,1,1
OG6_101024,1,1,1
OG6_134665,1,1,1
OG6_490140,1,1,1
OG6_491199,1,1,1
OG6_491118,1,1,1
OG6_101014,1,1,1
OG6_120929,1,1,1
OG6_100793,1,1,1
OG6_104455,1,1,1
OG6_223033,1,1,1
OG6_102106,1,1,1
OG6_124161,1,1,1
OG6_102991,1,1,1
OG6_146103,1,2,1
OG6_101680,1,1,1
OG6_101580,1,1,1
OG6_491407,1,1,1
OG6_489724,1,1,1
OG6_105434,1,1,1
OG6_101831,1,1,1
OG6_103114,1,1,1
OG6_490758,1,1,0
OG6_171468,1,1,1
OG6_138493,1,1,1
OG6_489767,1,1,1
OG6_490370,1,1,1
OG6_222978,1,1,1
OG6_224231,4,2,2
OG6_103348,1,1,1
OG6_104159,1,1,1
OG6_114172,1,1,1
OG6_492093,1,1,1
OG6_179550,1,1,1
OG6_490657,1,1,1
OG6_490904,1,1,1
OG6_491089,1,1,1
OG6_492328,1,1,1
OG6_102399,1,1,1
OG6_142720,1,1,1
OG6_491769,1,1,1
OG6_100455,1,1,1
OG6_124640,1,1,1
OG6_105066,1,1,1
OG6_489464,1,1,1
OG6_104740,1,1,2
OG6_159573,1,1,1
OG6_145232,1,1,1
OG6_489438,1,1,1
OG6_489785,1,1,1
OG6_490475,1,1,1
OG6_179555,1,1,1
OG6_490783,1,1,1
OG6_491721,1,1,1
OG6_490649,1,1,1
OG6_101326,1,1,1
OG6_101985,1,1,1
OG6_491399,1,1,1
OG6_489934,1,1,1
OG6_101736,1,1,1
OG6_104304,1,1,1
OG6_491989,1,1,1
OG6_492096,1,1,1
OG6_102175,1,1,1
OG6_101849,2,2,2
OG6_491005,1,1,1
OG6_133536,1,1,1
OG6_224232,1,2,1
OG6_156084,2,2,2
OG6_109670,1,1,1
OG6_103257,1,1,1
OG6_223018,1,1,1
OG6_100792,1,1,1
OG6_489651,1,1,1
OG6_489816,1,1,1
OG6_139266,1,1,1
OG6_490109,1,1,1
OG6_492241,1,1,1
OG6_181871,1,1,1
OG6_491545,1,1,1
OG6_106907,1,1,1
OG6_102034,1,1,1
OG6_100752,1,1,1
OG6_101181,1,1,1
OG6_106265,1,1,1
OG6_490286,1,1,1
OG6_152979,1,1,1
OG6_490876,1,1,1
OG6_139489,1,1,1
OG6_101177,1,1,1
OG6_134688,1,1,1
OG6_134160,1,1,1
OG6_103008,1,1,1
OG6_205782,1,1,1
OG6_158739,1,1,1
OG6_130937,1,1,1
OG6_490288,1,1,1
OG6_491938,1,1,1
OG6_169874,1,1,1
OG6_181856,2,2,2
OG6_103679,1,1,1
OG6_103851,1,1,1
OG6_137600,1,1,1
OG6_491491,1,1,1
OG6_104093,1,1,1
OG6_165093,1,1,1
OG6_103439,1,1,1
OG6_179325,1,1,1
OG6_100577,1,1,1
OG6_491829,1,1,1
OG6_489818,1,1,1
OG6_490302,1,1,1
OG6_222967,1,1,1
OG6_491273,1,1,1
OG6_490839,1,1,1
OG6_100919,1,1,1
OG6_134153,1,1,1
OG6_111097,1,1,1
OG6_222964,1,1,1
OG6_222965,1,1,1
OG6_490708,1,1,1
OG6_146116,1,1,1
OG6_222966,1,1,1
OG6_132560,1,1,1
OG6_122860,1,1,1
OG6_104007,1,1,1
OG6_101192,1,1,1
OG6_491011,1,1,1
OG6_113960,1,1,1
OG6_490509,1,1,1
OG6_490111,1,1,1
OG6_101238,1,1,1
OG6_185567,1,1,1
OG6_222994,1,1,1
OG6_105684,1,1,1
OG6_102786,1,1,1
OG6_490579,1,1,1
OG6_102879,1,1,1
OG6_222995,1,1,1
OG6_491606,1,1,1
OG6_103745,1,1,1
OG6_102265,1,1,1
OG6_490515,1,1,1
OG6_109879,1,1,1
OG6_491359,1,1,1
OG6_224233,1,1,1
OG6_115047,1,1,1
OG6_101999,1,1,1
OG6_129725,1,1,1
OG6_100448,1,1,1
OG6_492020,2,1,1
OG6_490691,1,1,1
OG6_491809,1,1,1
OG6_102687,1,1,1
OG6_490088,1,1,1
OG6_127785,1,1,1
OG6_101503,1,1,1
OG6_489945,1,1,1
OG6_489617,1,1,1
OG6_491798,1,1,1
OG6_490777,1,1,1
OG6_490824,1,1,1
OG6_160753,1,1,1
OG6_490368,1,1,1
OG6_146162,1,1,1
OG6_183226,1,1,1
OG6_492145,1,1,1
OG6_490558,1,1,1
OG6_489544,1,1,1
OG6_490863,1,1,1
OG6_133884,1,1,1
OG6_159667,1,1,1
OG6_491527,1,1,1
OG6_160837,1,1,1
OG6_490568,1,1,1
OG6_100148,1,1,1
OG6_102483,1,1,1
OG6_492050,1,1,1
OG6_115833,1,1,1
OG6_111431,1,1,1
OG6_102284,1,1,1
OG6_107201,2,1,1
OG6_490544,1,1,1
OG6_208465,1,1,1
OG6_492130,1,1,1
OG6_491665,1,1,1
OG6_491433,1,1,1
OG6_101460,1,1,1
OG6_102828,1,1,1
OG6_101370,1,1,1
OG6_490620,1,1,1
OG6_491092,1,1,1
OG6_492350,1,1,1
OG6_101642,1,1,1
OG6_490148,1,1,1
OG6_155988,1,1,1
OG6_102322,1,1,1
OG6_492110,1,1,1
OG6_101708,1,1,1
OG6_489378,1,1,1
OG6_490578,1,1,1
OG6_102635,1,1,1
OG6_102419,1,1,1
OG6_102785,1,1,1
OG6_101279,1,1,1
OG6_100304,1,1,1
OG6_491469,1,1,1
OG6_492037,1,1,1
OG6_491870,1,1,1
OG6_491648,1,1,1
OG6_102202,1,1,1
OG6_103103,1,1,1
OG6_491693,1,1,1
OG6_224234,2,2,2
OG6_104424,1,1,1
OG6_101505,1,1,1
OG6_109512,2,2,2
OG6_181852,1,1,1
OG6_186364,1,1,1
OG6_490740,1,1,1
OG6_489914,1,1,1
OG6_100162,1,1,1
OG6_491537,1,1,1
OG6_490213,1,1,1
OG6_223135,1,1,1
OG6_102497,1,1,1
OG6_489665,1,1,1
OG6_101003,1,1,1
OG6_101783,2,1,2
OG6_102484,1,1,1
OG6_489734,1,1,1
OG6_489745,1,1,1
OG6_136148,1,1,1
OG6_491182,1,1,1
OG6_158060,1,1,1
OG6_106777,1,1,1
OG6_105298,1,1,1
OG6_491778,1,1,1
OG6_492164,1,1,1
OG6_489434,1,1,1
OG6_142138,1,1,1
OG6_223084,1,1,1
OG6_101543,1,1,1
OG6_490143,1,1,1
OG6_489328,2,1,2
OG6_109503,1,1,1
OG6_101500,1,1,1
OG6_490788,1,1,1
OG6_129138,1,1,1
OG6_102185,1,1,1
OG6_489895,1,1,1
OG6_490270,1,1,1
OG6_102884,1,1,1
OG6_491934,1,1,1
OG6_146135,1,1,1
OG6_103409,1,1,1
OG6_109640,1,1,1
OG6_176795,1,1,1
OG6_491779,1,1,1
OG6_491623,0,1,0
OG6_489392,1,1,1
OG6_101481,1,1,1
OG6_102035,1,1,1
OG6_139466,1,1,1
OG6_490938,1,1,1
OG6_489549,1,1,1
OG6_492021,1,1,1
OG6_491918,1,1,1
OG6_139480,1,1,1
OG6_489349,1,1,1
OG6_490231,1,1,1
OG6_491980,1,1,1
OG6_129642,1,1,1
OG6_104139,2,2,2
OG6_490631,1,1,1
OG6_223181,1,1,1
OG6_492242,1,1,1
OG6_102599,1,1,1
OG6_491204,1,1,1
OG6_489991,1,1,1
OG6_490703,1,1,1
OG6_105793,1,1,1
OG6_122964,1,1,1
OG6_222979,1,1,1
OG6_489723,1,1,1
OG6_490948,1,1,1
OG6_491518,1,1,1
OG6_490484,1,1,1
OG6_101782,1,1,1
OG6_490219,1,1,1
OG6_490512,1,1,1
OG6_134707,1,1,1
OG6_102249,1,1,2
OG6_492221,1,1,1
OG6_491176,0,1,0
OG6_492156,1,1,1
OG6_104472,1,1,1
OG6_181883,1,1,1
OG6_145338,1,1,1
OG6_492025,1,1,1
OG6_490803,1,1,1
OG6_100616,1,1,1
OG6_492365,1,1,1
OG6_101618,1,1,1
OG6_103874,1,1,1
OG6_119544,1,1,1
OG6_116664,1,1,1
OG6_100284,2,2,2
OG6_491795,1,1,1
OG6_101492,1,1,1
OG6_139468,1,1,1
OG6_104236,1,1,1
OG6_491784,1,1,1
OG6_102391,1,1,1
OG6_224235,1,1,1
OG6_100313,1,1,1
OG6_174434,1,1,1
OG6_491645,1,1,1
OG6_492343,1,1,1
OG6_491921,1,1,1
OG6_492251,1,1,1
OG6_101436,1,1,1
OG6_171386,2,1,2
OG6_102047,1,1,1
OG6_492345,1,1,1
OG6_490650,1,1,1
OG6_102378,1,1,1
OG6_138000,1,1,1
OG6_106494,1,1,1
OG6_223078,1,1,1
OG6_489984,1,1,1
OG6_489643,1,1,0
OG6_489470,1,1,1
OG6_489764,1,1,1
OG6_107280,1,1,1
OG6_490158,0,1,1
OG6_491282,1,1,1
OG6_101597,1,1,1
OG6_107528,1,1,1
OG6_490756,1,1,1
OG6_489386,2,1,2
OG6_491688,1,1,1
OG6_491696,1,1,1
OG6_103319,1,1,1
OG6_100758,1,1,1
OG6_133022,1,1,1
OG6_106806,1,1,1
OG6_490935,1,1,1
OG6_176139,1,1,1
OG6_491378,1,1,1
OG6_489500,1,1,1
OG6_139624,1,1,1
OG6_490525,1,1,1
OG6_489457,1,1,1
OG6_491235,1,1,1
OG6_139512,1,1,1
OG6_153405,1,1,1
OG6_102403,1,1,1
OG6_100470,1,1,1
OG6_490105,1,1,1
OG6_160835,2,1,1
OG6_492103,1,1,1
OG6_490769,1,1,1
OG6_101610,1,1,1
OG6_490081,1,1,1
OG6_223136,1,1,1
OG6_491995,1,1,1
OG6_489458,1,1,1
OG6_100332,1,1,1
OG6_492218,1,1,1
OG6_177240,1,1,1
OG6_116571,1,1,1
OG6_492334,1,1,1
OG6_103121,1,1,1
OG6_490442,1,1,1
OG6_100803,1,1,1
OG6_223137,1,1,1
OG6_101196,1,1,1
OG6_223138,1,1,1
OG6_102420,1,1,1
OG6_490424,1,1,1
OG6_490677,1,1,1
OG6_489471,1,1,1
OG6_102447,1,1,1
OG6_490198,1,1,1
OG6_490602,1,1,1
OG6_491629,1,1,1
OG6_139482,1,1,1
OG6_105549,1,1,1
OG6_124506,1,1,1
OG6_130922,2,2,2
OG6_101050,1,1,1
OG6_490523,1,1,1
OG6_492157,1,1,1
OG6_490076,1,1,1
OG6_100717,1,1,1
OG6_101774,1,1,1
OG6_489572,1,1,1
OG6_489489,1,1,1
OG6_101619,1,1,1
OG6_100974,1,1,1
OG6_100294,1,1,1
OG6_491402,1,1,1
OG6_101868,1,1,1
OG6_489689,1,1,0
OG6_103098,1,1,1
OG6_491890,0,1,0
OG6_101915,1,1,1
OG6_118337,1,1,1
OG6_145530,1,1,1
OG6_102414,1,1,1
OG6_101008,1,1,1
OG6_170916,0,1,0
OG6_489876,0,1,0
OG6_223196,1,1,0
OG6_103727,2,1,0
OG6_100370,1,2,1
OG6_223195,0,1,0
OG6_223194,0,1,0
OG6_223193,2,1,0
OG6_176018,1,1,0
OG6_105837,2,1,0
OG6_104113,0,1,0
OG6_117225,0,1,0
OG6_101759,0,1,0
OG6_491732,1,1,0
OG6_103044,1,1,1
OG6_100472,1,1,1
OG6_135487,1,1,1
OG6_100049,1,1,1
OG6_489611,1,1,1
OG6_101345,3,3,3
OG6_132868,1,1,1
OG6_490335,1,1,0
OG6_102113,1,1,1
OG6_491066,1,1,1
OG6_491222,1,1,1
OG6_489442,1,1,1
OG6_489794,1,1,1
OG6_491368,1,1,0
OG6_102660,1,1,1
OG6_138170,1,1,1
OG6_490458,1,1,1
OG6_489320,1,1,1
OG6_102227,1,1,1
OG6_108915,1,1,1
OG6_490804,1,1,1
OG6_490718,1,1,1
OG6_119670,1,1,1
OG6_103683,1,1,1
OG6_102525,1,1,1
OG6_130927,1,1,1
OG6_138217,1,1,1
OG6_490762,1,1,1
OG6_109447,1,1,1
OG6_101328,1,1,1
OG6_192466,1,1,1
OG6_103304,1,1,1
OG6_490510,1,1,1
OG6_182191,5,3,2
OG6_223201,0,1,0
OG6_223200,0,1,0
OG6_166754,3,1,0
OG6_223199,1,1,0
OG6_223198,1,1,0
OG6_223197,1,1,0
OG6_490146,1,1,0
OG6_491104,0,1,0
OG6_162914,0,1,0
OG6_100722,1,2,1
OG6_167885,0,1,0
